Run	Location	End	Quality
ERR3836765	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR383/005/ERR3836765	pe	96
ERR3836766	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR383/006/ERR3836766	pe	96
ERR3836767	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR383/007/ERR3836767	pe	96
ERR3836768	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR383/008/ERR3836768	pe	96
ERR3836769	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR383/009/ERR3836769	pe	95
ERR3836770	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR383/000/ERR3836770	pe	96
ERR3836771	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR383/001/ERR3836771	pe	95
ERR3836772	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR383/002/ERR3836772	pe	96
ERR3836773	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR383/003/ERR3836773	pe	95
ERR3836774	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR383/004/ERR3836774	pe	96
