Run	Location	End	Quality
SRR12095626	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR120/026/SRR12095626	pe	86
SRR12095629	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR120/029/SRR12095629	pe	87
SRR7867960	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/000/SRR7867960	pe	87
SRR7867961	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/001/SRR7867961	pe	87
SRR7867966	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/006/SRR7867966	pe	85
SRR7867967	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/007/SRR7867967	pe	84
SRR7867968	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/008/SRR7867968	pe	86
SRR7867969	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/009/SRR7867969	pe	86
SRR7867970	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/000/SRR7867970	pe	87
SRR7867971	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/001/SRR7867971	pe	87
SRR7867972	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/002/SRR7867972	pe	87
SRR7867973	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/003/SRR7867973	pe	87
