Run	Location	End	Quality
ERR3489978	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR348/008/ERR3489978	pe	24
ERR3489985	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR348/005/ERR3489985	pe	88
ERR3489986	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR348/006/ERR3489986	pe	93
ERR3489987	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR348/007/ERR3489987	pe	92
ERR3489988	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR348/008/ERR3489988	pe	90
ERR3489989	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR348/009/ERR3489989	pe	86
ERR3489990	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR348/000/ERR3489990	pe	89
ERR3489991	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR348/001/ERR3489991	pe	97
ERR3489992	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR348/002/ERR3489992	pe	96
ERR3489993	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR348/003/ERR3489993	pe	87
ERR3489994	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR348/004/ERR3489994	pe	96
ERR3489995	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR348/005/ERR3489995	pe	97
ERR3489996	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR348/006/ERR3489996	pe	96
ERR3489997	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR348/007/ERR3489997	pe	96
ERR3489998	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR348/008/ERR3489998	pe	95
ERR3489999	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR348/009/ERR3489999	pe	96
