Run	Location	End	Quality
SRR5635071	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR563/001/SRR5635071	se	92
SRR5635072	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR563/002/SRR5635072	se	92
SRR5635073	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR563/003/SRR5635073	se	89
SRR5635074	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR563/004/SRR5635074	se	91
SRR5635075	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR563/005/SRR5635075	se	57
SRR5635076	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR563/006/SRR5635076	se	94
SRR5635077	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR563/007/SRR5635077	se	94
SRR5635078	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR563/008/SRR5635078	se	91
SRR5635079	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR563/009/SRR5635079	se	91
SRR5635080	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR563/000/SRR5635080	se	92
SRR5635082	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR563/002/SRR5635082	pe	25
