Run	Location	End	Quality
SRR9719410	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR971/000/SRR9719410	pe	94
SRR9719411	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR971/001/SRR9719411	pe	95
SRR9719412	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR971/002/SRR9719412	pe	95
SRR9719413	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR971/003/SRR9719413	pe	95
SRR9719414	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR971/004/SRR9719414	pe	95
SRR9719415	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR971/005/SRR9719415	pe	95
SRR9719416	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR971/006/SRR9719416	pe	95
SRR9719417	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR971/007/SRR9719417	pe	95
SRR9719418	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR971/008/SRR9719418	se	97
SRR9719419	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR971/009/SRR9719419	se	97
SRR9719420	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR971/000/SRR9719420	se	97
SRR9719421	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR971/001/SRR9719421	se	97
SRR9719422	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR971/002/SRR9719422	se	97
SRR9719423	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR971/003/SRR9719423	se	97
SRR9719424	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR971/004/SRR9719424	se	97
SRR9719425	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR971/005/SRR9719425	se	97
