Run	Location	End	Quality
SRR5028270	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR502/000/SRR5028270	pe	88
SRR5028271	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR502/001/SRR5028271	pe	88
SRR5028272	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR502/002/SRR5028272	pe	89
SRR5028273	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR502/003/SRR5028273	pe	87
SRR5028274	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR502/004/SRR5028274	pe	88
SRR5028275	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR502/005/SRR5028275	pe	86
SRR5028276	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR502/006/SRR5028276	pe	85
SRR5028277	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR502/007/SRR5028277	pe	85
SRR5028278	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR502/008/SRR5028278	pe	84
SRR5028279	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR502/009/SRR5028279	pe	84
SRR5028280	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR502/000/SRR5028280	pe	85
SRR5028281	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR502/001/SRR5028281	pe	85
SRR5028282	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR502/002/SRR5028282	pe	87
SRR5028283	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR502/003/SRR5028283	pe	87
SRR5028284	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR502/004/SRR5028284	pe	87
