Run	Location	End	Quality
SRR12278259	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR122/059/SRR12278259	se	14
SRR12278260	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR122/060/SRR12278260	se	50
SRR12278261	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR122/061/SRR12278261	se	54
SRR12278262	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR122/062/SRR12278262	se	52
SRR12278263	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR122/063/SRR12278263	se	67
SRR12278264	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR122/064/SRR12278264	se	67
SRR12278265	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR122/065/SRR12278265	se	69
SRR12278266	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR122/066/SRR12278266	se	69
SRR12278267	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR122/067/SRR12278267	se	54
SRR12278268	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR122/068/SRR12278268	se	62
SRR12278269	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR122/069/SRR12278269	se	68
SRR12278270	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR122/070/SRR12278270	se	62
