Run	Location	End	Quality
SRR5054458	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR505/008/SRR5054458	se	96
SRR5054468	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR505/008/SRR5054468	se	93
SRR5129106	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR512/006/SRR5129106	se	22
SRR5262294	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR526/004/SRR5262294	pe	90
SRR5262295	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR526/005/SRR5262295	pe	90
SRR5262296	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR526/006/SRR5262296	pe	90
SRR5262297	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR526/007/SRR5262297	pe	90
SRR5262298	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR526/008/SRR5262298	pe	90
SRR5262299	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR526/009/SRR5262299	pe	90
SRR5262300	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR526/000/SRR5262300	pe	90
SRR5262301	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR526/001/SRR5262301	pe	90
SRR5262302	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR526/002/SRR5262302	pe	90
SRR5262303	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR526/003/SRR5262303	pe	90
SRR5262304	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR526/004/SRR5262304	pe	90
SRR5262305	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR526/005/SRR5262305	pe	89
SRR5262306	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR526/006/SRR5262306	pe	95
SRR5262307	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR526/007/SRR5262307	pe	95
