Run	Location	End	Quality
SRR12532505	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR125/005/SRR12532505	se	67
SRR12532514	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR125/014/SRR12532514	se	95
SRR12532515	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR125/015/SRR12532515	se	93
SRR12532516	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR125/016/SRR12532516	se	95
SRR12532517	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR125/017/SRR12532517	se	92
SRR12532518	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR125/018/SRR12532518	se	63
SRR12532519	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR125/019/SRR12532519	se	64
SRR12532520	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR125/020/SRR12532520	se	63
SRR12532521	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR125/021/SRR12532521	se	67
SRR12532522	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR125/022/SRR12532522	se	66
