Run	Location	End	Quality
SRR4308247	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR430/007/SRR4308247	pe	69
SRR4308248	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR430/008/SRR4308248	pe	76
SRR4308249	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR430/009/SRR4308249	pe	77
SRR4308250	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR430/000/SRR4308250	pe	70
SRR4308251	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR430/001/SRR4308251	pe	81
SRR4308252	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR430/002/SRR4308252	pe	95
SRR4308253	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR430/003/SRR4308253	pe	80
SRR4308254	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR430/004/SRR4308254	pe	92
SRR4308255	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR430/005/SRR4308255	pe	74
SRR4308256	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR430/006/SRR4308256	pe	95
SRR4308257	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR430/007/SRR4308257	pe	81
SRR4308258	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR430/008/SRR4308258	pe	68
SRR4308259	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR430/009/SRR4308259	pe	72
