Run	Location	End	Quality
ERR1305854	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR130/004/ERR1305854	se	87
ERR1305855	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR130/005/ERR1305855	se	86
ERR1305856	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR130/006/ERR1305856	se	89
ERR1305857	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR130/007/ERR1305857	se	89
ERR1305858	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR130/008/ERR1305858	se	87
ERR1305859	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR130/009/ERR1305859	se	87
ERR1305860	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR130/000/ERR1305860	se	89
ERR1305861	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR130/001/ERR1305861	se	87
ERR1305862	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR130/002/ERR1305862	se	88
ERR1305863	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR130/003/ERR1305863	se	88
