Run	Location	End	Quality
ERR2234470	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR223/000/ERR2234470	pe	65
ERR2234471	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR223/001/ERR2234471	pe	64
ERR2234472	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR223/002/ERR2234472	pe	65
ERR2234473	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR223/003/ERR2234473	pe	64
ERR2234474	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR223/004/ERR2234474	pe	65
ERR2616945	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR261/005/ERR2616945	pe	71
ERR2616946	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR261/006/ERR2616946	pe	72
ERR2616947	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR261/007/ERR2616947	pe	71
ERR2616948	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR261/008/ERR2616948	pe	74
ERR2616949	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR261/009/ERR2616949	pe	74
ERR2616950	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR261/000/ERR2616950	pe	74
